"","CNT_WGT_MO","MONTH","CNT_VAL_MO","PORT_NAME","PORT","time"
"60102","0","12","0","HOUSTON INTERCONTINENTAL AIRPORT, TX","5309","2010-12"
"60103","23550713","12","60923059","GALVESTON, TX","5310","2010-12"
"60104","15571788","12","7682630","FREEPORT, TX","5311","2010-12"
"60105","316230","12","3794870","CORPUS CHRISTI, TX","5312","2010-12"
"60106","18500000","12","8510000","PORT LAVACA, TX","5313","2010-12"
"60107","61056","12","1088627","WASHINGTON, DC","5401","2010-12"
"60108","0","12","0","ALEXANDRIA, VA","5402","2010-12"
"60109","0","12","0","DALLAS-FORT WORTH, TX","5501","2010-12"
"60110","0","12","0","AMARILLO, TX","5502","2010-12"
"60111","0","12","0","LUBBOCK, TX","5503","2010-12"
"60112","0","12","0","OKLAHOMA CITY, OK","5504","2010-12"
"60113","0","12","0","TULSA, OK","5505","2010-12"
"60114","0","12","0","AUSTIN, TX","5506","2010-12"
"60115","0","12","0","SAN ANTONIO, TX","5507","2010-12"
"60116","0","12","0","MIDLAND INTERNATIONAL AIRPORT, TX","5582","2010-12"
"60117","0","12","0","FORT WORTH ALLIANCE AIRPORT, TX","5583","2010-12"
"60118","0","12","0","VESSELS UNDER OWN POWER","6000","2010-12"
"60119","0","12","0","LOW VALUE","7070","2010-12"
"60120","0","01","0","JACKMAN, ME","0104","2024-01"
"60121","12831365","01","60692942","PORTLAND, ME","0101","2024-01"
"60122","0","01","0","BANGOR, ME","0102","2024-01"
"60123","0","01","0","EASTPORT, ME","0103","2024-01"
"60124","0","01","0","VANCEBORO, ME","0105","2024-01"
"60125","0","01","0","HOULTON, ME","0106","2024-01"
"60126","0","01","0","FORT FAIRFIELD, ME","0107","2024-01"
"60127","0","01","0","VAN BUREN, ME","0108","2024-01"
"60128","0","01","0","MADAWASKA, ME","0109","2024-01"
"60129","0","01","0","FORT KENT, ME","0110","2024-01"
"60130","0","01","0","CALAIS, ME","0115","2024-01"
"60131","0","01","0","BRIDGEWATER, ME","0127","2024-01"
"60132","0","01","0","PORTSMOUTH, NH","0131","2024-01"
"60133","0","01","0","SEARSPORT, ME","0152","2024-01"
"60134","0","01","0","MANCHESTER USER FEE AIRPORT, NH","0182","2024-01"
"60135","0","01","0","RICHFORD, VT","0203","2024-01"
"60136","0","01","0","BEECHER FALLS, VT","0206","2024-01"
"60137","0","01","0","BURLINGTON, VT","0207","2024-01"
"60138","0","01","0","DERBY LINE, VT","0209","2024-01"
"60139","0","01","0","NORTON, VT","0211","2024-01"
"60140","0","01","0","HIGHGATE SPRINGS-ALBURG, VT","0212","2024-01"
"60141","88780084","01","487080869","BOSTON, MA","0401","2024-01"
"60142","0","01","0","SPRINGFIELD, MA","0402","2024-01"
"60143","0","01","0","WORCESTER, MA","0403","2024-01"
"60144","286581","01","1593049","NEW BEDFORD, MA","0405","2024-01"
"60145","0","01","0","FALL RIVER, MA","0407","2024-01"
"60146","0","01","0","SALEM, MA","0408","2024-01"
"60147","0","01","0","BRIDGEPORT, CT","0410","2024-01"
"60148","69264","01","1886774","HARTFORD, CT","0411","2024-01"
"60149","0","01","0","NEW HAVEN, CT","0412","2024-01"
"60150","0","01","0","LOGAN AIRPORT, MA","0417","2024-01"
"60151","253312","01","1046814","NEWPORT, RI","0501","2024-01"
"60152","985632","01","14698611","PROVIDENCE, RI","0502","2024-01"
"60153","0","01","0","OGDENSBURG, NY","0701","2024-01"
"60154","0","01","0","MASSENA, NY","0704","2024-01"
"60155","0","01","0","ALEXANDRIA BAY, NY","0708","2024-01"
"60156","52844","01","282647","CHAMPLAIN-ROUSES POINT, NY","0712","2024-01"
"60157","0","01","0","TROUT RIVER, NY","0715","2024-01"
"60158","1018120","01","4074948","BUFFALO-NIAGARA FALLS, NY","0901","2024-01"
"60159","0","01","0","ROCHESTER, NY","0903","2024-01"
"60160","0","01","0","OSWEGO, NY","0904","2024-01"
"60161","0","01","0","SYRACUSE, NY","0906","2024-01"
"60162","154783089","01","582210324","NEW YORK, NY","1001","2024-01"
"60163","0","01","0","ALBANY, NY","1002","2024-01"
"60164","2622735141","01","12779463694","NEWARK, NJ","1003","2024-01"
"60165","62414","01","833349","PERTH AMBOY, NJ","1004","2024-01"
"60166","0","01","0","JFK INTERNATIONAL AIRPORT, NY","1012","2024-01"
"60167","0","01","0","MORRISTOWN AIRPORT, NEWARK, NJ","1081","2024-01"
"60168","413588980","01","1573807735","PHILADELPHIA, PA","1101","2024-01"
"60169","98815371","01","791184831","CHESTER, PA","1102","2024-01"
"60170","158328183","01","97779502","WILMINGTON, DE","1103","2024-01"
"60171","0","01","0","PITTSBURGH, PA","1104","2024-01"
"60172","0","01","0","WILKES-BARRE/SCRANTON, PA","1106","2024-01"
"60173","0","01","0","PHILADELPHIA INTERNATIONAL AIRPORT, PA","1108","2024-01"
"60174","0","01","0","HARRISBURG, PA","1109","2024-01"
"60175","0","01","0","ALLENTOWN, PA","1119","2024-01"
"60176","0","01","0","ATLANTIC CITY USER FEE AIRPORT, NJ","1182","2024-01"
"60177","50406","01","447704","ANNAPOLIS, MD","1301","2024-01"
"60178","489331886","01","2043857097","BALTIMORE, MD","1303","2024-01"
"60179","0","01","0","BALTIMORE-WASHINGTON INTERNATIONAL AIRPORT, MD","1305","2024-01"
"60180","919148872","01","5593877813","NORFOLK-NEWPORT NEWS, VA","1401","2024-01"
"60181","188417","01","1606285","RICHMOND-PETERSBURG, VA","1404","2024-01"
"60182","115202541","01","451941600","WILMINGTON, NC","1501","2024-01"
"60183","0","01","0","WINSTON-SALEM, NC","1502","2024-01"
"60184","0","01","0","DURHAM, NC","1503","2024-01"
"60185","5531317","01","8345287","BEAUFORT-MOREHEAD CITY, NC","1511","2024-01"
"60186","0","01","0","CHARLOTTE, NC","1512","2024-01"
"60187","797654029","01","5144999276","CHARLESTON, SC","1601","2024-01"
"60188","0","01","0","GREENVILLE-SPARTANSBURG, SC","1603","2024-01"
"60189","0","01","0","COLUMBIA, SC","1604","2024-01"
"60190","15040867","01","265056511","BRUNSWICK, GA","1701","2024-01"
"60191","1470441707","01","7659995165","SAVANNAH, GA","1703","2024-01"
"60192","0","01","0","ATLANTA, GA","1704","2024-01"
"60193","0","01","0","FERNANDINA, FL","1805","2024-01"
"60194","0","01","0",NA,"1791","2024-01"
"60195","72420700","01","251068160","TAMPA, FL","1801","2024-01"
"60196","148988678","01","756670343","JACKSONVILLE, FL","1803","2024-01"
"60197","0","01","0","ORLANDO, FL","1808","2024-01"
"60198","0","01","0","ORLANDO-SANFORD AIRPORT, FL","1809","2024-01"
"60199","0","01","0","ST. PETERSBURG, FL","1814","2024-01"
"60200","8833812","01","7313429","PORT CANAVERAL, FL","1816","2024-01"
"60201","11228620","01","42108890","PANAMA CITY, FL","1818","2024-01"
"60202","4531","01","183321","PENSACOLA, FL","1819","2024-01"
"60203","60285400","01","75970615","PORT MANATEE, FL","1821","2024-01"
"60204","0","01","0","FORT MYERS AIRPORT, FL","1822","2024-01"
"60205","0","01","0","MELBOURNE REGIONAL AIRPORT, FL","1885","2024-01"
"60206","0","01","0","ORLANDO EXECUTIVE AIRPORT, FL","1888","2024-01"
"60207","181689532","01","849722952","MOBILE, AL","1901","2024-01"
"60208","57974710","01","75077941","GULFPORT, MS","1902","2024-01"
"60209","0","01","0","PASCAGOULA, MS","1903","2024-01"
"60210","0","01","0","BIRMINGHAM, AL","1904","2024-01"
"60211","0","01","0","HUNTSVILLE, AL","1910","2024-01"
"60212","473683","01","3679136","MORGAN CITY, LA","2001","2024-01"
"60213","258490802","01","652439546","NEW ORLEANS, LA","2002","2024-01"
"60214","0","01","0","LITTLE ROCK, AR","2003","2024-01"
"60215","11510011","01","12049851","BATON ROUGE, LA","2004","2024-01"
"60216","0","01","0","MEMPHIS, TN","2006","2024-01"
"60217","0","01","0","NASHVILLE, TN","2007","2024-01"
"60218","0","01","0","CHATTANOOGA, TN","2008","2024-01"
"60219","280000","01","658000","GRAMERCY, LA","2010","2024-01"
"60220","0","01","0","VICKSBURG, MS","2015","2024-01"
"60221","0","01","0","KNOXVILLE, TN","2016","2024-01"
"60222","5085358","01","7421087","LAKE CHARLES, LA","2017","2024-01"
"60223","0","01","0","SHREVEPORT-BOSSIER CITY, LA","2018","2024-01"
"60224","2000000","01","580000","PORT ARTHUR, TX","2101","2024-01"
"60225","0","01","0","SABINE, TX","2102","2024-01"
"60226","0","01","0","BEAUMONT, TX","2104","2024-01"
"60227","442569","01","2925362","BROWNSVILLE, TX","2301","2024-01"
"60228","0","01","0","DEL RIO, TX","2302","2024-01"
"60229","0","01","0","EAGLE PASS, TX","2303","2024-01"
"60230","0","01","0","LAREDO, TX","2304","2024-01"
"60231","0","01","0","HILDAGO, TX","2305","2024-01"
"60232","0","01","0","RIO GRANDE CITY, TX","2307","2024-01"
"60233","0","01","0","PROGRESO, TX","2309","2024-01"
"60234","0","01","0","ROMA, TX","2310","2024-01"
"60235","0","01","0","VALLEY INTERNATIONAL AIRPORT, HARLINGEN, TX","2383","2024-01"
"60236","0","01","0","YSLETA, TX","2401","2024-01"
"60237","0","01","0","EL PASO, TX","2402","2024-01"
"60238","0","01","0","PRESIDIO, TX","2403","2024-01"
"60239","0","01","0","FABENS, TX","2404","2024-01"
"60240","0","01","0","COLUMBUS, NM","2406","2024-01"
"60241","0","01","0","ALBUQUERQUE, NM","2407","2024-01"
"60242","0","01","0","SANTA TERESA, NM","2408","2024-01"
"60243","69980008","01","217037198","SAN DIEGO, CA","2501","2024-01"
"60244","0","01","0","TECATE, CA","2505","2024-01"
"60245","0","01","0","OTAY MESA, CA","2506","2024-01"
"60246","0","01","0","CALEXICO-EAST, CA","2507","2024-01"
"60247","0","01","0","DOUGLAS, AZ","2601","2024-01"
"60248","0","01","0","LUKEVILLE, AZ","2602","2024-01"
"60249","0","01","0","NACO, AZ","2603","2024-01"
"60250","0","01","0","NOGALES, AZ","2604","2024-01"
"60251","0","01","0","PHOENIX, AZ","2605","2024-01"
"60252","0","01","0","SAN LUIS, AZ","2608","2024-01"
"60253","0","01","0","TUCSON, AZ","2609","2024-01"
"60254","3496262898","01","22002251002","LOS ANGELES, CA","2704","2024-01"
"60255","48787","01","265295","PORT SAN LUIS, CA","2707","2024-01"
"60256","1039691285","01","5566849429","LONG BEACH, CA","2709","2024-01"
"60257","120880482","01","251666361","PORT HUENEME, CA","2713","2024-01"
"60258","0","01","0","LOS ANGELES INTERNATIONAL AIRPORT, CA","2720","2024-01"
"60259","0","01","0","ONTARIO INTERNATIONAL AIRPORT, CA","2721","2024-01"
"60260","0","01","0","LAS VEGAS, NV","2722","2024-01"
"60261","0","01","0","SAN FRANCISCO INTERNATIONAL AIRPORT, CA","2801","2024-01"
"60262","0","01","0","FRESNO, CA","2803","2024-01"
"60263","0","01","0","MONTEREY, CA","2805","2024-01"
"60264","41205715","01","157275773","SAN FRANCISCO, CA","2809","2024-01"
"60265","87","01","3183","STOCKTON, CA","2810","2024-01"
"60266","493081728","01","2262704012","OAKLAND, CA","2811","2024-01"
"60267","36636","01","451758","RICHMOND, CA","2812","2024-01"
"60268","0","01","0","CROCKETT, CA","2815","2024-01"
"60269","0","01","0","MARTINEZ, CA","2820","2024-01"
"60270","0","01","0","REDWOOD CITY, CA","2821","2024-01"
"60271","0","01","0","SAN PABLO BAY, CA","2829","2024-01"
"60272","768587","01","9904696","CARQUINEZ STRAIT, CA","2830","2024-01"
"60273","0","01","0","RENO, NV","2833","2024-01"
"60274","0","01","0","SAN JOSE INTERNATIONAL AIRPORT, CA","2834","2024-01"
"60275","0","01","0","BOISE, ID","2907","2024-01"
"60276","0","01","0","SACRAMENTO INTERNATIONAL AIRPORT, CA","2835","2024-01"
"60277","45966061","01","108523475","PORTLAND, OR","2904","2024-01"
"60278","0","01","0","LONGVIEW, WA","2905","2024-01"
"60279","13698654","01","3876118","VANCOUVER, WA","2908","2024-01"
"60280","10067833","01","6369548","KALAMA, WA","2909","2024-01"
"60281","0","01","0","PORTLAND INTERNATIONAL AIRPORT, WA","2910","2024-01"
"60282","289883845","01","1450765223","SEATTLE, WA","3001","2024-01"
"60283","331455557","01","2060140972","TACOMA, WA","3002","2024-01"
"60284","0","01","0","ABERDEEN-HOQUIAM, WA","3003","2024-01"
"60285","110152","01","2882561","BLAINE, WA","3004","2024-01"
"60286","0","01","0","BELLINGHAM, WA","3005","2024-01"
"60287","7914014","01","92011496","EVERETT, WA","3006","2024-01"
"60288","0","01","0","PORT ANGELES, WA","3007","2024-01"
"60289","0","01","0","PORT TOWNSEND, WA","3008","2024-01"
"60290","0","01","0","SUMAS, WA","3009","2024-01"
"60291","0","01","0","ANACORTES, WA","3010","2024-01"
"60292","0","01","0","DANVILLE, WA","3012","2024-01"
"60293","0","01","0","FRIDAY HARBOR, WA","3014","2024-01"
"60294","0","01","0","BOUNDARY, WA","3015","2024-01"
"60295","0","01","0","LAURIER, WA","3016","2024-01"
"60296","0","01","0","POINT ROBERTS, WA","3017","2024-01"
"60297","0","01","0","KENMORE AIR HARBOR, WA","3018","2024-01"
"60298","0","01","0","OROVILLE, WA","3019","2024-01"
"60299","0","01","0","FRONTIER, WA","3020","2024-01"
"60300","0","01","0","SPOKANE, WA","3022","2024-01"
"60301","0","01","0","LYNDEN, WA","3023","2024-01"
"60302","0","01","0","METALINE FALLS, WA","3025","2024-01"
"60303","12160","01","11805","OLYMPIA, WA","3026","2024-01"
"60304","0","01","0","SEATTLE-TACOMA INTERNATIONAL AIRPORT, WA","3029","2024-01"
"60305","0","01","0","GRANT COUNTY AIRPORT, WA","3082","2024-01"
"60306","0","01","0","JUNEAU, AK","3101","2024-01"
"60307","0","01","0","KETCHIKAN, AK","3102","2024-01"
"60308","0","01","0","SKAGWAY, AK","3103","2024-01"
"60309","0","01","0","ALCAN, AK","3104","2024-01"
"60310","0","01","0","DALTON CACHE, AK","3106","2024-01"
"60311","0","01","0","SITKA, AK","3115","2024-01"
"60312","315790","01","752235","ANCHORAGE, AK","3126","2024-01"
"60313","13989765","01","48476904","HONOLULU, HI","3201","2024-01"
"60314","0","01","0","HILO, HI","3202","2024-01"
"60315","0","01","0","KAHULUI, HI","3203","2024-01"
"60316","0","01","0","HONOLULU INTERNATIONAL AIRPORT, HI","3205","2024-01"
"60317","0","01","0","KONA, HI","3206","2024-01"
"60318","0","01","0","FEDEX CORP HONOLULU, HI","3279","2024-01"
"60319","0","01","0","RAYMOND, MT","3301","2024-01"
"60320","0","01","0","EASTPORT, ID","3302","2024-01"
"60321","0","01","0","SALT LAKE CITY, UT","3303","2024-01"
"60322","0","01","0","GREAT FALLS, MT","3304","2024-01"
"60323","0","01","0","BUTTE, MT","3305","2024-01"
"60324","0","01","0","DENVER, CO","3307","2024-01"
"60325","0","01","0","SCOBEY, MT","3309","2024-01"
"60326","0","01","0","SWEETGRASS, MT","3310","2024-01"
"60327","0","01","0","PIEGAN, MT","3316","2024-01"
"60328","0","01","0","ROOSVILLE, MT","3318","2024-01"
"60329","0","01","0","DEL BONITA, MT","3322","2024-01"
"60330","0","01","0","WILDHORSE, MT","3323","2024-01"
"60331","0","01","0","KALISPELL AIRPORT, MT","3324","2024-01"
"60332","0","01","0","PEMBINA, ND","3401","2024-01"
"60333","0","01","0","PORTAL, ND","3403","2024-01"
"60334","0","01","0","NECHE, ND","3404","2024-01"
"60335","0","01","0","NORTHGATE, ND","3406","2024-01"
"60336","0","01","0","WALHALLA, ND","3407","2024-01"
"60337","0","01","0","HANNAH, ND","3408","2024-01"
"60338","0","01","0","SARLES, ND","3409","2024-01"
"60339","0","01","0","FARGO, ND","3411","2024-01"
"60340","0","01","0","ANTLER, ND","3413","2024-01"
"60341","0","01","0","SHERWOOD, ND","3414","2024-01"
"60342","0","01","0","FORTUNA, ND","3417","2024-01"
"60343","0","01","0","WESTHOPE, ND","3419","2024-01"
"60344","0","01","0","CARBURY, ND","3421","2024-01"
"60345","0","01","0","DUNSEITH, ND","3422","2024-01"
"60346","0","01","0","WARROAD, MN","3423","2024-01"
"60347","0","01","0","BAUDETTE, MN","3424","2024-01"
"60348","0","01","0","ROSEAU, MN","3426","2024-01"
"60349","0","01","0","GRAND FORKS, ND","3427","2024-01"
"60350","0","01","0","LANCASTER, MN","3430","2024-01"
"60351","0","01","0","WILLISTON AIRPORT, ND","3433","2024-01"
"60352","0","01","0","MINOT AIRPORT, ND","3434","2024-01"
"60353","0","01","0","MINNEAPOLIS-ST. PAUL, MN","3501","2024-01"
"60354","0","01","0","SIOUX FALLS, SD","3502","2024-01"
"60355","32017","01","221529","DULUTH, MN - SUPERIOR, WI","3510","2024-01"
"60356","0","01","0","OMAHA, NE","3512","2024-01"
"60357","0","01","0","DES MOINES, IA","3513","2024-01"
"60358","6037014","01","59979198","INTERNATIONAL FALLS-RANIER, MN","3604","2024-01"
"60359","0","01","0","GRAND PORTAGE, MN","3613","2024-01"
"60360","11409","01","121797","MILWAUKEE, WI","3701","2024-01"
"60361","0","01","0","GREEN BAY, WI","3703","2024-01"
"60362","2501471","01","12119334","DETROIT, MI","3801","2024-01"
"60363","712432","01","5427812","PORT HURON, MI","3802","2024-01"
"60364","0","01","0","DETROIT METROPOLITAN AIRPORT, MI","3807","2024-01"
"60365","0","01","0","SAULT STE MARIE, MI","3803","2024-01"
"60366","0","01","0","BATTLE CREEK, MI","3805","2024-01"
"60367","0","01","0","GRAND RAPIDS, MI","3806","2024-01"
"60368","0","01","0","MARQUETTE, MI","3809","2024-01"
"60369","0","01","0","OAKLAND-PONTIAC AIRPORT, MI","3881","2024-01"
"60370","0","01","0","WILLOW RUN AIRPORT, YPSILANTI, MI","3882","2024-01"
"60371","31579024","01","29752748","CHICAGO, IL","3901","2024-01"
"60372","1016","01","4702","PEORIA, IL","3902","2024-01"
"60373","0","01","0","GARY, IN","3905","2024-01"
"60374","0","01","0","DAVENPORT, IA-ROCK ISLAND, IL","3908","2024-01"
"60375","0","01","0","ROCKFORD AIRPORT, IL","3909","2024-01"
"60376","0","01","0","CHICAGO MIDWAY INT?L AIRPORT, IL","3910","2024-01"
"60377","0","01","0","CHICAGO EXECUTIVE AIRPORT, IL (FORMALLY PAL-WAUKEE","3983","2024-01"
"60378","1107433","01","19549258","CLEVELAND, OH","4101","2024-01"
"60379","0","01","0","CINCINNATI-LAWRENCEBURG, OH","4102","2024-01"
"60380","0","01","0","COLUMBUS, OH","4103","2024-01"
"60381","0","01","0","DAYTON, OH","4104","2024-01"
"60382","25023000","01","775713","TOLEDO-SANDUSKY, OH","4105","2024-01"
"60383","246952","01","1027052","ERIE, PA","4106","2024-01"
"60384","0","01","0","INDIANAPOLIS, IN","4110","2024-01"
"60385","2433442","01","21069625","LOUISVILLE, KY","4115","2024-01"
"60386","0","01","0","OWENSBORO-EVANSVILLE, IN","4116","2024-01"
"60387","0","01","0","FORT WAYNE AIRPORT, IN","4183","2024-01"
"60388","0","01","0","KANSAS CITY, MO","4501","2024-01"
"60389","0","01","0","ST. JOSEPH, MO","4502","2024-01"
"60390","0","01","0","ST. LOUIS, MO","4503","2024-01"
"60391","0","01","0","WICHITA, KS","4504","2024-01"
"60392","0","01","0","SPRINGFIELD, MO","4505","2024-01"
"60393","0","01","0","AGUADILLA, PR","4901","2024-01"
"60394","2993","01","25517","FAJARDO, PR","4904","2024-01"
"60395","1619779","01","1258016","PONCE, PR","4908","2024-01"
"60396","328998798","01","459792626","SAN JUAN, PR","4909","2024-01"
"60397","0","01","0","SAN JUAN INTERNATIONAL AIRPORT, PR","4913","2024-01"
"60398","2825757","01","5000290","CHARLOTTE AMALIE, VI","5101","2024-01"
"60399","224654","01","243667","CHRISTIANSTED, VI","5104","2024-01"
"60400","353451138","01","1371798786","MIAMI, FL","5201","2024-01"
"60401","24091","01","10200","KEY WEST, FL","5202","2024-01"
"60402","286276331","01","899208212","PORT EVERGLADES, FL","5203","2024-01"
"60403","10987827","01","32945987","WEST PALM BEACH, FL","5204","2024-01"
"60404","0","01","0","FORT PIERCE, FL","5205","2024-01"
"60405","0","01","0","MIAMI INTERNATIONAL AIRPORT, FL","5206","2024-01"
"60406","0","01","0","FT. LAUDERDALE INTERNATIONAL AIRPORT, FL","5210","2024-01"
"60407","1355795922","01","6118178890","HOUSTON, TX","5301","2024-01"
"60408","1499912","01","2138232","TEXAS CITY, TX","5306","2024-01"
"60409","0","01","0","HOUSTON INTERCONTINENTAL AIRPORT, TX","5309","2024-01"
"60410","22654445","01","68302381","GALVESTON, TX","5310","2024-01"
"60411","39914021","01","44981860","FREEPORT, TX","5311","2024-01"
"60412","43310","01","3142449","CORPUS CHRISTI, TX","5312","2024-01"
"60413","0","01","0","PORT LAVACA, TX","5313","2024-01"
"60414","442017","01","6007321","WASHINGTON, DC","5401","2024-01"
"60415","0","01","0","DALLAS-FORT WORTH, TX","5501","2024-01"
"60416","0","01","0","LUBBOCK, TX","5503","2024-01"
"60417","0","01","0","OKLAHOMA CITY, OK","5504","2024-01"
"60418","0","01","0","TULSA, OK","5505","2024-01"
"60419","0","01","0","AUSTIN, TX","5506","2024-01"
"60420","0","01","0","SAN ANTONIO, TX","5507","2024-01"
"60421","0","01","0","FORT WORTH ALLIANCE AIRPORT, TX","5583","2024-01"
"60422","0","01","0","DALLAS LOVE FIELD, DALLAS, TX","5588","2024-01"
"60423","0","01","0","VESSELS UNDER OWN POWER","6000","2024-01"
"60424","0","01","0","LOW VALUE","7070","2024-01"
"60425","16634705077","01","83709933706","TOTAL FOR ALL PORTS","-","2024-01"
"60426","0","02","0","JACKMAN, ME","0104","2024-02"
"60427","11014051","02","44641739","PORTLAND, ME","0101","2024-02"
"60428","0","02","0","BANGOR, ME","0102","2024-02"
"60429","0","02","0","EASTPORT, ME","0103","2024-02"
"60430","0","02","0","VANCEBORO, ME","0105","2024-02"
"60431","0","02","0","HOULTON, ME","0106","2024-02"
"60432","0","02","0","FORT FAIRFIELD, ME","0107","2024-02"
"60433","0","02","0","VAN BUREN, ME","0108","2024-02"
"60434","0","02","0","MADAWASKA, ME","0109","2024-02"
"60435","0","02","0","FORT KENT, ME","0110","2024-02"
"60436","19940","02","54432","CALAIS, ME","0115","2024-02"
"60437","0","02","0","JONESPORT, ME","0122","2024-02"
"60438","0","02","0","BRIDGEWATER, ME","0127","2024-02"
"60439","39474000","02","1156193","PORTSMOUTH, NH","0131","2024-02"
"60440","0","02","0","SEARSPORT, ME","0152","2024-02"
"60441","0","02","0","MANCHESTER USER FEE AIRPORT, NH","0182","2024-02"
"60442","0","02","0","RICHFORD, VT","0203","2024-02"
"60443","0","02","0","BEECHER FALLS, VT","0206","2024-02"
"60444","0","02","0","BURLINGTON, VT","0207","2024-02"
"60445","0","02","0","DERBY LINE, VT","0209","2024-02"
"60446","0","02","0","NORTON, VT","0211","2024-02"
"60447","0","02","0","HIGHGATE SPRINGS-ALBURG, VT","0212","2024-02"
"60448","85406580","02","534388324","BOSTON, MA","0401","2024-02"
"60449","0","02","0","SPRINGFIELD, MA","0402","2024-02"
"60450","0","02","0","WORCESTER, MA","0403","2024-02"
"60451","0","02","0","NEW BEDFORD, MA","0405","2024-02"
"60452","0","02","0","FALL RIVER, MA","0407","2024-02"
"60453","0","02","0","SALEM, MA","0408","2024-02"
"60454","0","02","0","BRIDGEPORT, CT","0410","2024-02"
"60455","67915","02","1394918","HARTFORD, CT","0411","2024-02"
"60456","46752000","02","1369366","NEW HAVEN, CT","0412","2024-02"
"60457","0","02","0","LOGAN AIRPORT, MA","0417","2024-02"
"60458","0","02","0","NEWPORT, RI","0501","2024-02"
"60459","4410115","02","65060961","PROVIDENCE, RI","0502","2024-02"
"60460","0","02","0","OGDENSBURG, NY","0701","2024-02"
"60461","0","02","0","MASSENA, NY","0704","2024-02"
"60462","125370","02","334831","ALEXANDRIA BAY, NY","0708","2024-02"
"60463","20635","02","135908","CHAMPLAIN-ROUSES POINT, NY","0712","2024-02"
"60464","0","02","0","TROUT RIVER, NY","0715","2024-02"
"60465","1226986","02","5627095","BUFFALO-NIAGARA FALLS, NY","0901","2024-02"
"60466","0","02","0","ROCHESTER, NY","0903","2024-02"
"60467","0","02","0","OSWEGO, NY","0904","2024-02"
"60468","0","02","0","SYRACUSE, NY","0906","2024-02"
"60469","178126392","02","636272289","NEW YORK, NY","1001","2024-02"
"60470","2250","02","92280","ALBANY, NY","1002","2024-02"
"60471","2475491166","02","12123070693","NEWARK, NJ","1003","2024-02"
"60472","73539","02","2126599","PERTH AMBOY, NJ","1004","2024-02"
"60473","0","02","0","JFK INTERNATIONAL AIRPORT, NY","1012","2024-02"
"60474","0","02","0","MORRISTOWN AIRPORT, NEWARK, NJ","1081","2024-02"
"60475","367754108","02","1240596960","PHILADELPHIA, PA","1101","2024-02"
"60476","83766856","02","814640690","CHESTER, PA","1102","2024-02"
"60477","144398772","02","116243292","WILMINGTON, DE","1103","2024-02"
"60478","0","02","0","PITTSBURGH, PA","1104","2024-02"
"60479","0","02","0","WILKES-BARRE/SCRANTON, PA","1106","2024-02"
"60480","0","02","0","PHILADELPHIA INTERNATIONAL AIRPORT, PA","1108","2024-02"
"60481","0","02","0","HARRISBURG, PA","1109","2024-02"
"60482","0","02","0","ALLENTOWN, PA","1119","2024-02"
"60483","0","02","0","BALTIMORE-WASHINGTON INTERNATIONAL AIRPORT, MD","1305","2024-02"
"60484","0","02","0","ATLANTIC CITY USER FEE AIRPORT, NJ","1182","2024-02"
"60485","221853","02","418703","ANNAPOLIS, MD","1301","2024-02"
"60486","454541500","02","1696924303","BALTIMORE, MD","1303","2024-02"
"60487","916341926","02","5432077083","NORFOLK-NEWPORT NEWS, VA","1401","2024-02"
"60488","155534","02","455661","RICHMOND-PETERSBURG, VA","1404","2024-02"
"60489","0","02","0","FRONT ROYAL, VA","1410","2024-02"
"60490","76906919","02","524562143","WILMINGTON, NC","1501","2024-02"
"60491","0","02","0","WINSTON-SALEM, NC","1502","2024-02"
"60492","0","02","0","DURHAM, NC","1503","2024-02"
"60493","3036254","02","6484291","BEAUFORT-MOREHEAD CITY, NC","1511","2024-02"
"60494","0","02","0","CHARLOTTE, NC","1512","2024-02"
"60495","851796946","02","5165679775","CHARLESTON, SC","1601","2024-02"
"60496","36172","02","192322","GEORGETOWN, SC","1602","2024-02"
"60497","0","02","0","GREENVILLE-SPARTANSBURG, SC","1603","2024-02"
"60498","0","02","0","COLUMBIA, SC","1604","2024-02"
"60499","3088444","02","66773460","BRUNSWICK, GA","1701","2024-02"
"60500","1443500537","02","7205877434","SAVANNAH, GA","1703","2024-02"
"60501","0","02","0","ATLANTA, GA","1704","2024-02"
"60502","0","02","0",NA,"1791","2024-02"
"60503","70421248","02","190208240","TAMPA, FL","1801","2024-02"
"60504","165432659","02","733354227","JACKSONVILLE, FL","1803","2024-02"
"60505","0","02","0","FERNANDINA, FL","1805","2024-02"
"60506","0","02","0","ORLANDO, FL","1808","2024-02"
"60507","0","02","0","ORLANDO-SANFORD AIRPORT, FL","1809","2024-02"
"60508","0","02","0","ST. PETERSBURG, FL","1814","2024-02"
"60509","19050898","02","5814728","PORT CANAVERAL, FL","1816","2024-02"
"60510","35270934","02","42955587","PANAMA CITY, FL","1818","2024-02"
"60511","843823","02","3353103","PENSACOLA, FL","1819","2024-02"
"60512","126562234","02","146343192","PORT MANATEE, FL","1821","2024-02"
"60513","0","02","0","FORT MYERS AIRPORT, FL","1822","2024-02"
"60514","0","02","0","MELBOURNE REGIONAL AIRPORT, FL","1885","2024-02"
"60515","0","02","0","ORLANDO EXECUTIVE AIRPORT, FL","1888","2024-02"
"60516","205548632","02","942585651","MOBILE, AL","1901","2024-02"
"60517","55799939","02","113359411","GULFPORT, MS","1902","2024-02"
"60518","0","02","0","PASCAGOULA, MS","1903","2024-02"
