"","CNT_WGT_MO","MONTH","CNT_VAL_MO","PORT_NAME","PORT","time"
"15250","64879194","02","210688720","JACKSONVILLE, FL","1803","2016-02"
"15251","0","02","0","ORLANDO-SANFORD AIRPORT, FL","1809","2016-02"
"15252","4270591","02","7223246","FERNANDINA, FL","1805","2016-02"
"15253","0","02","0","BOCA GRANDE, FL","1807","2016-02"
"15254","0","02","0","ORLANDO, FL","1808","2016-02"
"15255","39916","02","47604","PORT CANAVERAL, FL","1816","2016-02"
"15256","6928363","02","17326788","PANAMA CITY, FL","1818","2016-02"
"15257","0","02","0","PENSACOLA, FL","1819","2016-02"
"15258","1539808","02","910390","PORT MANATEE, FL","1821","2016-02"
"15259","0","02","0","FORT MYERS AIRPORT, FL","1822","2016-02"
"15260","0","02","0","NAPLES MUNICIPAL USER FEE AIRPORT, NAPLES, FL","1880","2016-02"
"15261","0","02","0","SARASOTA-BRADENTON AIRPORT, FL","1883","2016-02"
"15262","0","02","0","DAYTONA BEACH INTERNATIONAL AIRPORT, FL","1884","2016-02"
"15263","0","02","0","MELBOURNE REGIONAL AIRPORT, FL","1885","2016-02"
"15264","0","02","0","ORLANDO EXECUTIVE AIRPORT, FL","1888","2016-02"
"15265","110744200","02","114517310","MOBILE, AL","1901","2016-02"
"15266","30131207","02","46725297","GULFPORT, MS","1902","2016-02"
"15267","0","02","0","PASCAGOULA, MS","1903","2016-02"
"15268","0","02","0","BIRMINGHAM, AL","1904","2016-02"
"15269","57186","02","46728","HUNTSVILLE, AL","1910","2016-02"
"15270","18470","02","47200","MORGAN CITY, LA","2001","2016-02"
"15271","265386026","02","405097358","NEW ORLEANS, LA","2002","2016-02"
"15272","0","02","0","LITTLE ROCK, AR","2003","2016-02"
"15273","15349745","02","4973377","BATON ROUGE, LA","2004","2016-02"
"15274","0","02","0","MEMPHIS, TN","2006","2016-02"
"15275","0","02","0","NASHVILLE, TN","2007","2016-02"
"15276","0","02","0","CHATTANOOGA, TN","2008","2016-02"
"15277","0","02","0","DESTREHAN, LA","2009","2016-02"
"15278","33869675","02","4641841","GRAMERCY, LA","2010","2016-02"
"15279","0","02","0","AVONDALE, LA","2012","2016-02"
"15280","0","02","0","ST. ROSE, LA","2013","2016-02"
"15281","0","02","0","GOOD HOPE, LA","2014","2016-02"
"15282","0","02","0","VICKSBURG, MS","2015","2016-02"
"15283","0","02","0","KNOXVILLE, TN","2016","2016-02"
"15284","11499161","02","5590495","LAKE CHARLES, LA","2017","2016-02"
"15285","0","02","0","SHREVEPORT-BOSSIER CITY, LA","2018","2016-02"
"15286","0","02","0","TRI-CITY AIRPORT, BLOUNTVILLE, TN","2027","2016-02"
"15287","6145259","02","1997745","PORT ARTHUR, TX","2101","2016-02"
"15288","19824","02","33683","ORANGE, TX","2103","2016-02"
"15289","2737","02","50587","BEAUMONT, TX","2104","2016-02"
"15290","80992","02","113904","BROWNSVILLE, TX","2301","2016-02"
"15291","0","02","0","DEL RIO, TX","2302","2016-02"
"15292","0","02","0","EAGLE PASS, TX","2303","2016-02"
"15293","0","02","0","LAREDO, TX","2304","2016-02"
"15294","0","02","0","HILDAGO, TX","2305","2016-02"
"15295","0","02","0","RIO GRANDE CITY, TX","2307","2016-02"
"15296","0","02","0","PROGRESO, TX","2309","2016-02"
"15297","0","02","0","ROMA, TX","2310","2016-02"
"15298","0","02","0","VALLEY INTERNATIONAL AIRPORT, HARLINGEN, TX","2383","2016-02"
"15299","0","02","0","EL PASO, TX","2402","2016-02"
"15300","0","02","0","PRESIDIO, TX","2403","2016-02"
"15301","0","02","0","FABENS, TX","2404","2016-02"
"15302","0","02","0","COLUMBUS, NM","2406","2016-02"
"15303","0","02","0","ALBUQUERQUE, NM","2407","2016-02"
"15304","0","02","0","SANTA TERESA, NM","2408","2016-02"
"15305","0","02","0","SANTA TERESA AIRPORT, NM","2481","2016-02"
"15306","545496","02","4701126","SAN DIEGO, CA","2501","2016-02"
"15307","0","02","0","ANDRADE, CA","2502","2016-02"
"15308","0","02","0","CALEXICO, CA","2503","2016-02"
"15309","0","02","0","SAN YSIDRO, CA","2504","2016-02"
"15310","0","02","0","TECATE, CA","2505","2016-02"
"15311","0","02","0","OTAY MESA, CA","2506","2016-02"
"15312","0","02","0","CALEXICO-EAST, CA","2507","2016-02"
"15313","0","02","0","DOUGLAS, AZ","2601","2016-02"
"15314","0","02","0","NACO, AZ","2603","2016-02"
"15315","0","02","0","NOGALES, AZ","2604","2016-02"
"15316","0","02","0","PHOENIX, AZ","2605","2016-02"
"15317","0","02","0","SASABE, AZ","2606","2016-02"
"15318","0","02","0","SAN LUIS, AZ","2608","2016-02"
"15319","0","02","0","TUCSON, AZ","2609","2016-02"
"15320","961375145","02","2092665604","LOS ANGELES, CA","2704","2016-02"
"15321","838939881","02","1896192023","LONG BEACH, CA","2709","2016-02"
"15322","250000","02","50000","EL SEGUNDO, CA","2711","2016-02"
"15323","101","02","3801","VENTURA, CA","2712","2016-02"
"15324","5847952","02","28183285","PORT HUENEME, CA","2713","2016-02"
"15325","18636","02","10200","CAPITAN, CA","2715","2016-02"
"15326","38","02","26579","MORRO BAY, CA","2719","2016-02"
"15327","0","02","0","LOS ANGELES INTERNATIONAL AIRPORT, CA","2720","2016-02"
"15328","0","02","0","ONTARIO INTERNATIONAL AIRPORT, CA","2721","2016-02"
"15329","0","02","0","LAS VEGAS, NV","2722","2016-02"
"15330","0","02","0",NA,"2781","2016-02"
"15331","0","02","0",NA,"2782","2016-02"
"15332","0","02","0","SAN FRANCISCO INTERNATIONAL AIRPORT, CA","2801","2016-02"
"15333","0","02","0","EUREKA, CA","2802","2016-02"
"15334","0","02","0","FRESNO, CA","2803","2016-02"
"15335","31969695","02","14864015","RICHMOND, CA","2812","2016-02"
"15336","1000530","02","6446035","SAN FRANCISCO, CA","2809","2016-02"
"15337","0","02","0","STOCKTON, CA","2810","2016-02"
"15338","520780646","02","1143207315","OAKLAND, CA","2811","2016-02"
"15339","487646","02","118805","ALAMEDA, CA","2813","2016-02"
"15340","0","02","0","MARTINEZ, CA","2820","2016-02"
"15341","0","02","0","SAN JOAQUIN RIVER, CA","2828","2016-02"
"15342","2485018","02","1432520","SAN PABLO BAY, CA","2829","2016-02"
"15343","0","02","0","CARQUINEZ STRAIT, CA","2830","2016-02"
"15344","0","02","0","RENO, NV","2833","2016-02"
"15345","0","02","0","SAN JOSE INTERNATIONAL AIRPORT, CA","2834","2016-02"
"15346","0","02","0","SACRAMENTO INTERNATIONAL AIRPORT, CA","2835","2016-02"
"15347","18232","02","72072","ASTORIA, OR","2901","2016-02"
"15348","0","02","0","NEWPORT, OR","2902","2016-02"
"15349","0","02","0","COOS BAY, OR","2903","2016-02"
"15350","10422437","02","6954663","PORTLAND, OR","2904","2016-02"
"15351","10583","02","151508","LONGVIEW, WA","2905","2016-02"
"15352","0","02","0","BOISE, ID","2907","2016-02"
"15353","775318","02","1650786","VANCOUVER, WA","2908","2016-02"
"15354","19000000","02","3706900","KALAMA, WA","2909","2016-02"
"15355","0","02","0","PORTLAND INTERNATIONAL AIRPORT, WA","2910","2016-02"
"15356","292918227","02","274690802","SEATTLE, WA","3001","2016-02"
"15357","496407873","02","581527552","TACOMA, WA","3002","2016-02"
"15358","0","02","0","ABERDEEN-HOQUIAM, WA","3003","2016-02"
"15359","2366260","02","10953114","BLAINE, WA","3004","2016-02"
"15360","0","02","0","BELLINGHAM, WA","3005","2016-02"
"15361","12665","02","216010","EVERETT, WA","3006","2016-02"
"15362","0","02","0","PORT ANGELES, WA","3007","2016-02"
"15363","0","02","0","PORT TOWNSEND, WA","3008","2016-02"
"15364","0","02","0","SUMAS, WA","3009","2016-02"
"15365","0","02","0","ANACORTES, WA","3010","2016-02"
"15366","0","02","0","NIGHTHAWK, WA","3011","2016-02"
"15367","0","02","0","DANVILLE, WA","3012","2016-02"
"15368","0","02","0","FRIDAY HARBOR, WA","3014","2016-02"
"15369","0","02","0","BOUNDARY, WA","3015","2016-02"
"15370","0","02","0","LAURIER, WA","3016","2016-02"
"15371","0","02","0","POINT ROBERTS, WA","3017","2016-02"
"15372","0","02","0","OROVILLE, WA","3019","2016-02"
"15373","0","02","0","FRONTIER, WA","3020","2016-02"
"15374","0","02","0","SPOKANE, WA","3022","2016-02"
"15375","0","02","0","LYNDEN, WA","3023","2016-02"
"15376","0","02","0","METALINE FALLS, WA","3025","2016-02"
"15377","7942500","02","1499425","OLYMPIA, WA","3026","2016-02"
"15378","0","02","0","NEAH BAY, WA","3027","2016-02"
"15379","0","02","0","SEATTLE-TACOMA INTERNATIONAL AIRPORT, WA","3029","2016-02"
"15380","0","02","0","YAKIMA AIR TERMINAL, WA","3081","2016-02"
"15381","0","02","0","GRANT COUNTY AIRPORT, WA","3082","2016-02"
"15382","0","02","0","JUNEAU, AK","3101","2016-02"
"15383","0","02","0","KETCHIKAN, AK","3102","2016-02"
"15384","0","02","0","SKAGWAY, AK","3103","2016-02"
"15385","0","02","0","ALCAN, AK","3104","2016-02"
"15386","43754","02","81058","WRANGELL, AK","3105","2016-02"
"15387","0","02","0","DALTON CACHE, AK","3106","2016-02"
"15388","0","02","0","FAIRBANKS, AK","3111","2016-02"
"15389","0","02","0","SITKA, AK","3115","2016-02"
"15390","70321197","02","190246503","ANCHORAGE, AK","3126","2016-02"
"15391","7505518","02","4522568","HONOLULU, HI","3201","2016-02"
"15392","1076001","02","1522449","HILO, HI","3202","2016-02"
"15393","515205","02","350728","KAHULUI, HI","3203","2016-02"
"15394","0","02","0","NAWILIWILI-PORT ALLEN, HI","3204","2016-02"
"15395","0","02","0","HONOLULU INTERNATIONAL AIRPORT, HI","3205","2016-02"
"15396","64999","02","23729","KONA, HI","3206","2016-02"
"15397","0","02","0","RAYMOND, MT","3301","2016-02"
"15398","0","02","0","EASTPORT, ID","3302","2016-02"
"15399","0","02","0","SALT LAKE CITY, UT","3303","2016-02"
"15400","0","02","0","GREAT FALLS, MT","3304","2016-02"
"15401","0","02","0","BUTTE, MT","3305","2016-02"
"15402","0","02","0","TURNER, MT","3306","2016-02"
"15403","0","02","0","DENVER, CO","3307","2016-02"
"15404","0","02","0","PORTHILL, ID","3308","2016-02"
"15405","0","02","0","SCOBEY, MT","3309","2016-02"
"15406","0","02","0","SWEETGRASS, MT","3310","2016-02"
"15407","0","02","0","PIEGAN, MT","3316","2016-02"
"15408","0","02","0","OPHEIM, MT","3317","2016-02"
"15409","0","02","0","ROOSVILLE, MT","3318","2016-02"
"15410","0","02","0","WHITLASH, MT","3321","2016-02"
"15411","0","02","0","DEL BONITA, MT","3322","2016-02"
"15412","0","02","0","WILDHORSE, MT","3323","2016-02"
"15413","0","02","0","KALISPELL AIRPORT, MT","3324","2016-02"
"15414","0","02","0","CENTENNIAL AIRPORT, CO","3384","2016-02"
"15415","0","02","0","BOZEMAN YELLOWSTONE USER FEE AIRPORT, BELGRADE, MT","3386","2016-02"
"15416","0","02","0","PEMBINA, ND","3401","2016-02"
"15417","0","02","0","PORTAL, ND","3403","2016-02"
"15418","0","02","0","NECHE, ND","3404","2016-02"
"15419","0","02","0","SARLES, ND","3409","2016-02"
"15420","0","02","0","ST. JOHN, ND","3405","2016-02"
"15421","0","02","0","NORTHGATE, ND","3406","2016-02"
"15422","0","02","0","WALHALLA, ND","3407","2016-02"
"15423","0","02","0","AMBROSE, ND","3410","2016-02"
"15424","0","02","0","FARGO, ND","3411","2016-02"
"15425","0","02","0","ANTLER, ND","3413","2016-02"
"15426","0","02","0","SHERWOOD, ND","3414","2016-02"
"15427","0","02","0","HANSBORO, ND","3415","2016-02"
"15428","0","02","0","MAIDA, ND","3416","2016-02"
"15429","0","02","0","FORTUNA, ND","3417","2016-02"
"15430","0","02","0","WESTHOPE, ND","3419","2016-02"
"15431","0","02","0","NOONAN, ND","3420","2016-02"
"15432","0","02","0","CARBURY, ND","3421","2016-02"
"15433","0","02","0","DUNSEITH, ND","3422","2016-02"
"15434","0","02","0","WARROAD, MN","3423","2016-02"
"15435","0","02","0","BAUDETTE, MN","3424","2016-02"
"15436","0","02","0","PINECREEK, MN","3425","2016-02"
"15437","0","02","0","ROSEAU, MN","3426","2016-02"
"15438","0","02","0","GRAND FORKS, ND","3427","2016-02"
"15439","0","02","0","WILLISTON AIRPORT, ND","3433","2016-02"
"15440","0","02","0","MINNEAPOLIS-ST. PAUL, MN","3501","2016-02"
"15441","0","02","0","SIOUX FALLS, SD","3502","2016-02"
"15442","0","02","0","DULUTH, MN - SUPERIOR, WI","3510","2016-02"
"15443","0","02","0","ASHLAND, WI","3511","2016-02"
"15444","0","02","0","OMAHA, NE","3512","2016-02"
"15445","0","02","0","DES MOINES, IA","3513","2016-02"
"15446","10168829","02","12181337","INTERNATIONAL FALLS-RANIER, MN","3604","2016-02"
"15447","0","02","0","GRAND PORTAGE, MN","3613","2016-02"
"15448","3781","02","59959","MILWAUKEE, WI","3701","2016-02"
"15449","0","02","0","GREEN BAY, WI","3703","2016-02"
"15450","18167","02","84418","MANITOWOC, WI","3706","2016-02"
"15451","0","02","0","RACINE, WI","3708","2016-02"
"15452","1865554","02","12180278","DETROIT, MI","3801","2016-02"
"15453","7125468","02","49614621","PORT HURON, MI","3802","2016-02"
"15454","0","02","0","SAULT STE MARIE, MI","3803","2016-02"
"15455","0","02","0","BATTLE CREEK, MI","3805","2016-02"
"15456","0","02","0","GRAND RAPIDS, MI","3806","2016-02"
"15457","0","02","0","DETROIT METROPOLITAN AIRPORT, MI","3807","2016-02"
"15458","0","02","0","ESCANABA, MI","3808","2016-02"
"15459","0","02","0","MARQUETTE, MI","3809","2016-02"
"15460","0","02","0","ALGONAC, MI","3814","2016-02"
"15461","0","02","0","MUSKEGON, MI","3815","2016-02"
"15462","3328","02","44410","DETOUR CITY, MI","3819","2016-02"
"15463","0","02","0","MACKINAC ISLAND, MI","3820","2016-02"
"15464","0","02","0","ALPENA, MI","3843","2016-02"
"15465","0","02","0","OAKLAND-PONTIAC AIRPORT, MI","3881","2016-02"
"15466","0","02","0","WILLOW RUN AIRPORT, YPSILANTI, MI","3882","2016-02"
"15467","5493285","02","7632703","CHICAGO, IL","3901","2016-02"
"15468","0","02","0","PEORIA, IL","3902","2016-02"
"15469","0","02","0","GARY, IN","3905","2016-02"
"15470","0","02","0","DAVENPORT, IA-ROCK ISLAND, IL","3908","2016-02"
"15471","0","02","0","ROCKFORD AIRPORT, IL","3909","2016-02"
"15472","0","02","0","WAUKEGAN AIRPORT, IL","3981","2016-02"
"15473","0","02","0","CHICAGO EXECUTIVE AIRPORT, IL (FORMALLY PAL-WAUKEE","3983","2016-02"
"15474","0","02","0","DECATUR USER FEE AIRPORT, IL","3985","2016-02"
"15475","180638","02","336821","CLEVELAND, OH","4101","2016-02"
"15476","0","02","0","CINCINNATI-LAWRENCEBURG, OH","4102","2016-02"
"15477","0","02","0","COLUMBUS, OH","4103","2016-02"
"15478","0","02","0","DAYTON, OH","4104","2016-02"
"15479","0","02","0","TOLEDO-SANDUSKY, OH","4105","2016-02"
"15480","0","02","0","INDIANAPOLIS, IN","4110","2016-02"
"15481","0","02","0","AKRON, OH","4112","2016-02"
"15482","0","02","0","LOUISVILLE, KY","4115","2016-02"
"15483","0","02","0","OWENSBORO-EVANSVILLE, IN","4116","2016-02"
"15484","0","02","0","HURON, OH","4117","2016-02"
"15485","0","02","0","LORAIN, OH","4121","2016-02"
"15486","0","02","0","ASHTABULA-CONNEAUT, OH","4122","2016-02"
"15487","0","02","0","FORT WAYNE AIRPORT, IN","4183","2016-02"
"15488","0","02","0","BLUEGRASS AIRPORT, LEXINGTON, KY","4184","2016-02"
"15489","0","02","0","KANSAS CITY, MO","4501","2016-02"
"15490","0","02","0","ST. JOSEPH, MO","4502","2016-02"
"15491","0","02","0","ST. LOUIS, MO","4503","2016-02"
"15492","0","02","0","WICHITA, KS","4504","2016-02"
"15493","0","02","0","SPRINGFIELD, MO","4505","2016-02"
"15494","0","02","0","MIDAMERICAN AIRPORT, MASCOUTAH, IL","4581","2016-02"
"15495","455890","02","3095803","AGUADILLA, PR","4901","2016-02"
"15496","8730","02","175212","FAJARDO, PR","4904","2016-02"
"15497","2595","02","165416","MAYAGUEZ, PR","4907","2016-02"
"15498","348616","02","172708","PONCE, PR","4908","2016-02"
"15499","22439246","02","207517833","SAN JUAN, PR","4909","2016-02"
"15500","0","02","0","SAN JUAN INTERNATIONAL AIRPORT, PR","4913","2016-02"
"15501","701733","02","138844","CHARLOTTE AMALIE, VI","5101","2016-02"
"15502","0","02","0","CRUZ BAY, VI","5102","2016-02"
"15503","222","02","15500","CORAL BAY, VI","5103","2016-02"
"15504","13608","02","12500","CHRISTIANSTED, VI","5104","2016-02"
"15505","126828496","02","535647248","MIAMI, FL","5201","2016-02"
"15506","103435","02","333266","KEY WEST, FL","5202","2016-02"
"15507","0","02","0","MIAMI INTERNATIONAL AIRPORT, FL","5206","2016-02"
"15508","133930096","02","690130228","PORT EVERGLADES, FL","5203","2016-02"
"15509","36672873","02","98602452","WEST PALM BEACH, FL","5204","2016-02"
"15510","1584","02","17241","FORT PIERCE, FL","5205","2016-02"
"15511","0","02","0","FT. LAUDERDALE INTERNATIONAL AIRPORT, FL","5210","2016-02"
"15512","979873561","02","2013664575","HOUSTON, TX","5301","2016-02"
"15513","39773833","02","38216600","TEXAS CITY, TX","5306","2016-02"
"15514","0","02","0","HOUSTON INTERCONTINENTAL AIRPORT, TX","5309","2016-02"
"15515","621597","02","4961770","GALVESTON, TX","5310","2016-02"
"15516","150827557","02","87894825","FREEPORT, TX","5311","2016-02"
"15517","111423928","02","36351965","CORPUS CHRISTI, TX","5312","2016-02"
"15518","7761091","02","1232964","PORT LAVACA, TX","5313","2016-02"
"15519","0","02","0","SUGAR LAND REGIONAL AIRPORT, TX","5381","2016-02"
"15520","18012","02","109141","WASHINGTON, DC","5401","2016-02"
"15521","0","02","0","DALLAS-FORT WORTH, TX","5501","2016-02"
"15522","0","02","0","OKLAHOMA CITY, OK","5504","2016-02"
"15523","0","02","0","TULSA, OK","5505","2016-02"
"15524","0","02","0","AUSTIN, TX","5506","2016-02"
"15525","0","02","0","SAN ANTONIO, TX","5507","2016-02"
"15526","0","02","0","FORT WORTH ALLIANCE AIRPORT, TX","5583","2016-02"
"15527","0","02","0","ADDISON AIRPORT, DALLAS, TX","5584","2016-02"
"15528","0","02","0","DALLAS LOVE FIELD, DALLAS, TX","5588","2016-02"
"15529","0","02","474784",NA,"5901","2016-02"
"15530","0","02","0","VESSELS UNDER OWN POWER","6000","2016-02"
"15531","0","02","0","LOW VALUE","7000","2016-02"
"15532","0","02","0","MAIL SHIPMENTS","8000","2016-02"
"15533","0","03","0","JACKMAN, ME","0104","2016-03"
"15534","2601459","03","10256185","PORTLAND, ME","0101","2016-03"
"15535","0","03","0","BANGOR, ME","0102","2016-03"
"15536","0","03","0","EASTPORT, ME","0103","2016-03"
"15537","0","03","0","VANCEBORO, ME","0105","2016-03"
"15538","0","03","0","MADAWASKA, ME","0109","2016-03"
"15539","0","03","0","HOULTON, ME","0106","2016-03"
"15540","0","03","0","FORT FAIRFIELD, ME","0107","2016-03"
"15541","0","03","0","VAN BUREN, ME","0108","2016-03"
"15542","0","03","0","FORT KENT, ME","0110","2016-03"
"15543","1173","03","18140","BATH, ME","0111","2016-03"
"15544","0","03","0","BAR HARBOR, ME","0112","2016-03"
"15545","40946","03","161301","CALAIS, ME","0115","2016-03"
"15546","0","03","0","LIMESTONE, ME","0118","2016-03"
"15547","0","03","0","ROCKLAND, ME","0121","2016-03"
"15548","0","03","0","BRIDGEWATER, ME","0127","2016-03"
"15549","641538","03","858308","PORTSMOUTH, NH","0131","2016-03"
"15550","0","03","0","SEARSPORT, ME","0152","2016-03"
"15551","0","03","0","LEBANON MUNICIPAL AIRPORT, NH","0181","2016-03"
"15552","0","03","0","MANCHESTER USER FEE AIRPORT, NH","0182","2016-03"
"15553","0","03","0","ST. ALBANS, VT","0201","2016-03"
"15554","0","03","0","RICHFORD, VT","0203","2016-03"
"15555","0","03","0","BEECHER FALLS, VT","0206","2016-03"
"15556","0","03","0","BURLINGTON, VT","0207","2016-03"
"15557","0","03","0","DERBY LINE, VT","0209","2016-03"
"15558","0","03","0","NORTON, VT","0211","2016-03"
"15559","0","03","0","HIGHGATE SPRINGS-ALBURG, VT","0212","2016-03"
"15560","46017063","03","57899955","BOSTON, MA","0401","2016-03"
"15561","0","03","0","SPRINGFIELD, MA","0402","2016-03"
"15562","0","03","0","WORCESTER, MA","0403","2016-03"
"15563","2292","03","68250","NEW BEDFORD, MA","0405","2016-03"
"15564","0","03","0","PLYMOUTH, MA","0406","2016-03"
"15565","0","03","0","FALL RIVER, MA","0407","2016-03"
"15566","1756","03","9589","SALEM, MA","0408","2016-03"
"15567","0","03","0","BRIDGEPORT, CT","0410","2016-03"
"15568","0","03","0","HARTFORD, CT","0411","2016-03"
"15569","0","03","0","NEW HAVEN, CT","0412","2016-03"
"15570","0","03","0","LAWRENCE, MA","0416","2016-03"
"15571","0","03","0","LOGAN AIRPORT, MA","0417","2016-03"
"15572","0","03","0","PROVIDENCE, RI","0502","2016-03"
"15573","0","03","0","OGDENSBURG, NY","0701","2016-03"
"15574","1818","03","12416","MASSENA, NY","0704","2016-03"
"15575","0","03","0","CAPE VINCENT, NY","0706","2016-03"
"15576","496513","03","937574","ALEXANDRIA BAY, NY","0708","2016-03"
"15577","39689","03","51070","CHAMPLAIN-ROUSES POINT, NY","0712","2016-03"
"15578","0","03","0","CLAYTON, NY","0714","2016-03"
"15579","0","03","0","TROUT RIVER, NY","0715","2016-03"
"15580","3232358","03","30407247","BUFFALO-NIAGARA FALLS, NY","0901","2016-03"
"15581","5639","03","65425","ROCHESTER, NY","0903","2016-03"
"15582","0","03","0","OSWEGO, NY","0904","2016-03"
"15583","0","03","0","SODUS POINT, NY","0905","2016-03"
"15584","0","03","0","SYRACUSE, NY","0906","2016-03"
"15585","0","03","0","UTICA, NY","0907","2016-03"
"15586","624900074","03","2237670241","NEW YORK, NY","1001","2016-03"
"15587","155864","03","1232163","ALBANY, NY","1002","2016-03"
"15588","146514209","03","515341874","NEWARK, NJ","1003","2016-03"
"15589","43599","03","263677","PERTH AMBOY, NJ","1004","2016-03"
"15590","0","03","0","JFK INTERNATIONAL AIRPORT, NY","1012","2016-03"
"15591","0","03","0","MORRISTOWN AIRPORT, NEWARK, NJ","1081","2016-03"
"15592","38423952","03","126999718","PHILADELPHIA, PA","1101","2016-03"
"15593","23372806","03","166332561","CHESTER, PA","1102","2016-03"
"15594","18970769","03","24452335","WILMINGTON, DE","1103","2016-03"
"15595","0","03","0","PITTSBURGH, PA","1104","2016-03"
"15596","8158","03","10784","PAULSBORO, NJ","1105","2016-03"
"15597","0","03","0","WILKES-BARRE/SCRANTON, PA","1106","2016-03"
"15598","637438","03","3856792","CAMDEN, NJ","1107","2016-03"
"15599","0","03","0","PHILADELPHIA INTERNATIONAL AIRPORT, PA","1108","2016-03"
"15600","0","03","0","HARRISBURG, PA","1109","2016-03"
"15601","1304010","03","1360683","GLOUCESTER CITY, NJ","1113","2016-03"
"15602","0","03","0","ALLENTOWN, PA","1119","2016-03"
"15603","0","03","0","ALLENTOWN-BETHLEHEM, PA","1181","2016-03"
"15604","0","03","0","ATLANTIC CITY USER FEE AIRPORT, NJ","1182","2016-03"
"15605","0","03","0","TRENTON-MERCER COUNTY USER FEE AIRPORT, NJ","1183","2016-03"
"15606","0","03","0","ANNAPOLIS, MD","1301","2016-03"
"15607","0","03","0","CAMBRIDGE, MD","1302","2016-03"
"15608","145599644","03","360475850","BALTIMORE, MD","1303","2016-03"
"15609","0","03","0","BALTIMORE-WASHINGTON INTERNATIONAL AIRPORT, MD","1305","2016-03"
"15610","638431477","03","1711385683","NORFOLK-NEWPORT NEWS, VA","1401","2016-03"
"15611","107949","03","159305","RICHMOND-PETERSBURG, VA","1404","2016-03"
"15612","0","03","0","HOPEWELL, VA","1408","2016-03"
"15613","0","03","0","CHARLESTON, WV","1409","2016-03"
"15614","0","03","0","NEW RIVER VALLEY AIRPORT, VA","1412","2016-03"
"15615","75263460","03","296385781","WILMINGTON, NC","1501","2016-03"
"15616","0","03","0","WINSTON-SALEM, NC","1502","2016-03"
"15617","0","03","0","DURHAM, NC","1503","2016-03"
"15618","0","03","0","BEAUFORT-MOREHEAD CITY, NC","1511","2016-03"
"15619","0","03","0","CHARLOTTE, NC","1512","2016-03"
"15620","0","03","0","COLUMBIA, SC","1604","2016-03"
"15621","466791234","03","1256588300","CHARLESTON, SC","1601","2016-03"
"15622","0","03","0","GEORGETOWN, SC","1602","2016-03"
"15623","0","03","0","GREENVILLE-SPARTANSBURG, SC","1603","2016-03"
"15624","0","03","0","MYRTLE BEACH INTERNATIONAL AIRPORT, SC","1681","2016-03"
"15625","8149699","03","5191343","BRUNSWICK, GA","1701","2016-03"
"15626","907324310","03","1426027994","SAVANNAH, GA","1703","2016-03"
"15627","0","03","0","ATLANTA, GA","1704","2016-03"
"15628","8456923","03","8913748","TAMPA, FL","1801","2016-03"
"15629","88605804","03","264064296","JACKSONVILLE, FL","1803","2016-03"
"15630","2411802","03","6518829","FERNANDINA, FL","1805","2016-03"
"15631","0","03","0","BOCA GRANDE, FL","1807","2016-03"
"15632","0","03","0","ORLANDO, FL","1808","2016-03"
"15633","0","03","0","ORLANDO-SANFORD AIRPORT, FL","1809","2016-03"
"15634","50267","03","743842","ST. PETERSBURG, FL","1814","2016-03"
"15635","130224","03","1768606","PORT CANAVERAL, FL","1816","2016-03"
"15636","7743573","03","21012130","PANAMA CITY, FL","1818","2016-03"
"15637","11133","03","14724","PENSACOLA, FL","1819","2016-03"
"15638","1321669","03","1400449","PORT MANATEE, FL","1821","2016-03"
"15639","0","03","0","FORT MYERS AIRPORT, FL","1822","2016-03"
"15640","0","03","0","NAPLES MUNICIPAL USER FEE AIRPORT, NAPLES, FL","1880","2016-03"
"15641","0","03","0","SARASOTA-BRADENTON AIRPORT, FL","1883","2016-03"
"15642","0","03","0","DAYTONA BEACH INTERNATIONAL AIRPORT, FL","1884","2016-03"
"15643","0","03","0","MELBOURNE REGIONAL AIRPORT, FL","1885","2016-03"
"15644","0","03","0","OCALA REGIONAL AIRPORT, FL","1886","2016-03"
"15645","0","03","0","ORLANDO EXECUTIVE AIRPORT, FL","1888","2016-03"
"15646","119122353","03","116119368","MOBILE, AL","1901","2016-03"
"15647","30856573","03","43258024","GULFPORT, MS","1902","2016-03"
"15648","45185942","03","21794548","PASCAGOULA, MS","1903","2016-03"
"15649","0","03","0","BIRMINGHAM, AL","1904","2016-03"
"15650","56000","03","39000","HUNTSVILLE, AL","1910","2016-03"
"15651","30619","03","86475","MORGAN CITY, LA","2001","2016-03"
"15652","291216604","03","464452907","NEW ORLEANS, LA","2002","2016-03"
"15653","0","03","0","LITTLE ROCK, AR","2003","2016-03"
"15654","12580133","03","1787890","BATON ROUGE, LA","2004","2016-03"
"15655","0","03","0","PORT SULPHUR, LA","2005","2016-03"
"15656","0","03","0","MEMPHIS, TN","2006","2016-03"
"15657","0","03","0","NASHVILLE, TN","2007","2016-03"
"15658","0","03","0","CHATTANOOGA, TN","2008","2016-03"
"15659","0","03","0","DESTREHAN, LA","2009","2016-03"
"15660","732115","03","361311","GRAMERCY, LA","2010","2016-03"
"15661","0","03","0","GREENVILLE, MS","2011","2016-03"
"15662","0","03","0","AVONDALE, LA","2012","2016-03"
"15663","0","03","0","ST. ROSE, LA","2013","2016-03"
"15664","0","03","0","GOOD HOPE, LA","2014","2016-03"
"15665","0","03","0","VICKSBURG, MS","2015","2016-03"
"15666","0","03","0","KNOXVILLE, TN","2016","2016-03"
"15667","9691029","03","4356026","LAKE CHARLES, LA","2017","2016-03"
